row_id,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,weight
1857,경상북도,김천시,1.0
1858,경상북도,울릉군,1.0
1859,충청남도,태안군,1.0
1860,강원도,속초시,1.0
1863,강원도,삼척시,1.0
1865,전라남도,해남군,1.0
1866,전라북도,남원시,1.0
1867,강원도,강릉시,1.0
1868,제주도,구좌읍,0.5
1868,제주도,성산읍,0.5
1869,강원도,횡성군,1.0
1870,강원도,강릉시,0.25
1870,강원도,고성군,0.25
1870,강원도,속초시,0.25
1870,강원도,인제군,0.25
1871,전라남도,여수시,1.0
1873,전라북도,김제시,1.0
1874,전라북도,정읍시,1.0
1875,전라북도,군산시,0.5
1875,전라북도,전주시,0.5
1877,경상북도,울진군,1.0
1878,경상북도,경주시,1.0
1879,경기도,양평군,1.0
1880,경기도,화성시,1.0
1881,전라남도,구례군,1.0
1882,충청북도,충주시(구 청원군 포함),1.0
1883,강원도,강릉시,1.0
1884,강원도,원주시,1.0
1885,충청남도,논산시,1.0
1886,전라남도,함평군,1.0
1887,경기도,수원시,1.0
1888,전라남도,나주시,1.0
1890,경기도,양평군,1.0
1891,경기도,수원시,0.5
1891,경기도,안성시,0.5
1892,강원도,강릉시,1.0
1893,전라남도,구례군,1.0
1894,충청남도,서천군,1.0
1895,경상남도,진주시,1.0
1896,충청남도,태안군,1.0
1899,경상남도,거제시,1.0
1900,충청남도,당진시,1.0
1901,충청북도,제천시,1.0
1902,강원도,고성군,0.25
1902,강원도,속초시,0.25
1902,강원도,정선군,0.25
1902,강원도,평창군,0.25
1904,경상남도,창원시,1.0
1905,제주도,제주시(시내동),1.0
1906,전라남도,곡성군,0.3333333333333333
1906,전라남도,구례군,0.3333333333333333
1906,전라남도,여수시,0.3333333333333333
1907,경상북도,영덕군,1.0
1908,전라남도,진도군,1.0
1911,충청남도,공주시,0.5
1911,충청남도,세종특별자치시,0.5
1912,경기도,가평군,1.0
1913,강원도,원주시,1.0
1914,전라남도,완도군,1.0
1915,강원도,강릉시,1.0
1916,경기도,김포시,1.0
1917,강원도,강릉시,1.0
1918,강원도,강릉시,0.3333333333333333
1918,강원도,동해시,0.3333333333333333
1918,강원도,속초시,0.3333333333333333
1919,전라남도,광양시,0.5
1919,전라남도,구례군,0.5
1920,강원도,강릉시,0.5
1920,강원도,속초시,0.5
1921,경상남도,산청군,1.0
1922,강원도,속초시,1.0
1925,경상북도,문경시,1.0
1926,강원도,홍천군,1.0
1927,강원도,양양군,1.0
1929,경기도,가평군,1.0
1930,경상북도,포항시,1.0
1931,제주도,대정읍,0.2
1931,제주도,서귀포시(시내동),0.2
1931,제주도,안덕면,0.2
1931,제주도,조천읍,0.2
1931,제주도,표선면,0.2
1932,경상북도,안동시,1.0
1934,경상남도,통영시,1.0
1936,제주도,구좌읍,0.3333333333333333
1936,제주도,서귀포시(시내동),0.3333333333333333
1936,제주도,애월읍,0.3333333333333333
1938,강원도,동해시,0.25
1938,강원도,속초시,0.25
1938,강원도,원주시,0.25
1938,강원도,춘천시,0.25
1940,제주도,서귀포시(시내동),0.16666666666666666
1940,제주도,성산읍,0.16666666666666666
1940,제주도,애월읍,0.16666666666666666
1940,제주도,제주시(시내동),0.16666666666666666
1940,제주도,조천읍,0.16666666666666666
1940,제주도,추자면,0.16666666666666666
1942,경기도,고양시,0.3333333333333333
1942,경기도,성남시,0.3333333333333333
1942,경기도,이천시,0.3333333333333333
1943,충청북도,충주시(구 청원군 포함),1.0
1947,강원도,태백시,1.0
1948,충청남도,공주시,0.5
1948,충청남도,당진시,0.5
1949,강원도,강릉시,1.0
1950,경상북도,경주시,1.0
1951,충청남도,보령시,0.5
1951,충청남도,서산시,0.5
1952,제주도,한림읍,1.0
1953,경상북도,포항시,1.0
1954,경기도,김포시,1.0
1956,제주도,서귀포시(시내동),0.5
1956,제주도,제주시(시내동),0.5
1957,강원도,양구군,0.5
1957,강원도,화천군,0.5
1960,강원도,삼척시,1.0
1962,경기도,가평군,0.5
1962,경기도,양평군,0.5
1963,전라남도,해남군,1.0
1964,경기도,화성시,1.0
1965,충청북도,영동군,1.0
1966,강원도,속초시,0.5
1966,강원도,양양군,0.5
1967,제주도,표선면,1.0
1968,충청남도,천안시,1.0
1969,경기도,김포시,1.0
1970,강원도,인제군,1.0
1972,전라북도,고창군,0.16666666666666666
1972,전라북도,김제시,0.16666666666666666
1972,전라북도,남원시,0.16666666666666666
1972,전라북도,완주군,0.16666666666666666
1972,전라북도,장수군,0.16666666666666666
1972,전라북도,전주시,0.16666666666666666
1974,경상북도,경주시,1.0
1975,제주도,구좌읍,0.3333333333333333
1975,제주도,대정읍,0.3333333333333333
1975,제주도,애월읍,0.3333333333333333
1976,경기도,화성시,1.0
1977,경상북도,경주시,1.0
1979,경상북도,구미시,1.0
1980,강원도,강릉시,1.0
1981,제주도,한경면,1.0
1982,강원도,강릉시,0.3333333333333333
1982,강원도,삼척시,0.3333333333333333
1982,강원도,속초시,0.3333333333333333
1983,경상북도,경주시,1.0
1986,충청남도,서산시,1.0
1987,강원도,고성군,0.5
1987,강원도,횡성군,0.5
1988,강원도,속초시,1.0
1989,강원도,양양군,1.0
1990,강원도,고성군,1.0
1991,강원도,동해시,1.0
1992,제주도,서귀포시(시내동),1.0
1993,충청남도,태안군,1.0
1994,전라북도,익산시,1.0
1995,경기도,용인시,1.0
1996,강원도,원주시,1.0
1997,경상남도,의령군,0.5
1997,경상남도,통영시,0.5
1998,전라남도,보성군,1.0
1999,전라북도,익산시,1.0
2000,충청북도,괴산군,1.0
2001,경기도,안산시,1.0
2003,전라북도,군산시,1.0
2004,강원도,춘천시,1.0
2005,강원도,고성군,1.0
2006,경상북도,포항시,1.0
2007,전라북도,무주군,1.0
2008,강원도,강릉시,1.0
2009,경기도,남양주시,1.0
2010,전라북도,전주시,1.0
2012,전라남도,담양군,1.0
2013,경기도,이천시,1.0
2014,경기도,수원시,1.0
2015,전라남도,장성군,1.0
2018,경기도,수원시,1.0
2020,전라남도,목포시,1.0
2022,강원도,동해시,1.0
2023,전라북도,군산시,1.0
2024,경기도,수원시,1.0
2025,제주도,서귀포시(시내동),1.0
2026,충청북도,청주시,1.0
2028,경기도,고양시,0.5
2028,경기도,파주시,0.5
2029,경기도,연천군,1.0
2031,강원도,속초시,1.0
2032,경상북도,청송군,1.0
2033,경기도,양주시,1.0
2035,강원도,속초시,1.0
2036,경상남도,산청군,1.0
2037,충청남도,서산시,0.5
2037,충청남도,태안군,0.5
2038,충청남도,논산시,1.0
2041,전라남도,진도군,1.0
2042,전라남도,구례군,1.0
2043,제주도,서귀포시(시내동),1.0
2045,전라남도,담양군,1.0
2046,경상남도,창녕군,1.0
2047,경상북도,안동시,1.0
2050,충청남도,공주시,1.0
2051,충청북도,청주시,1.0
2052,강원도,속초시,1.0
2053,충청북도,단양군,1.0
2056,경상남도,거제시,0.5
2056,경상남도,통영시,0.5
2057,경상남도,창원시,1.0
2058,전라북도,고창군,1.0
2059,경상남도,통영시,1.0
2060,경상남도,거제시,1.0
2061,경상북도,경주시,1.0
2064,경상남도,진주시,1.0
2065,경상북도,안동시,1.0
2066,경상남도,진주시,1.0
2067,전라남도,목포시,0.3333333333333333
2067,전라남도,무안군,0.3333333333333333
2067,전라남도,해남군,0.3333333333333333
2068,전라남도,목포시,1.0
2070,충청북도,음성군,1.0
2071,경상남도,하동군,1.0
2072,전라남도,무안군,0.5
2072,전라남도,화순군,0.5
2073,경상남도,거제시,1.0
2074,전라남도,여수시,1.0
2075,경기도,용인시,0.5
2075,경기도,포천시,0.5
2076,강원도,강릉시,0.3333333333333333
2076,강원도,동해시,0.3333333333333333
2076,강원도,속초시,0.3333333333333333
2077,경상남도,김해시,1.0
2078,강원도,고성군,1.0
2080,충청남도,서천군,1.0
2081,강원도,속초시,0.5
2081,강원도,인제군,0.5
2083,충청북도,단양군,0.5
2083,충청북도,제천시,0.5
2085,경상북도,예천군,1.0
2086,강원도,동해시,1.0
2087,충청북도,보은군,1.0
2088,경상남도,거제시,1.0
2089,경상남도,거제시,1.0
2090,강원도,속초시,1.0
2091,제주도,서귀포시(시내동),0.25
2091,제주도,애월읍,0.25
2091,제주도,제주시(시내동),0.25
2091,제주도,조천읍,0.25
2092,강원도,정선군,1.0
2093,경기도,군포시,1.0
2094,전라북도,부안군,1.0
2095,제주도,대정읍,0.5
2095,제주도,서귀포시(시내동),0.5
2096,강원도,속초시,1.0
2097,경기도,안산시,1.0
2098,강원도,속초시,1.0
2099,충청남도,공주시,0.5
2099,충청남도,부여군,0.5
2100,경상북도,경주시,1.0
2101,충청북도,제천시,1.0
2102,충청남도,예산군,1.0
2103,경기도,김포시,1.0
2104,전라남도,무안군,1.0
2105,충청남도,서산시,1.0
2106,경상남도,합천군,1.0
2107,경상남도,사천시,1.0
2109,경상남도,사천시,1.0
2111,경상남도,하동군,1.0
2113,경기도,양평군,0.5
2113,경기도,포천시,0.5
2114,전라남도,여수시,1.0
2115,경상북도,경주시,1.0
2117,강원도,속초시,1.0
2118,제주도,안덕면,0.3333333333333333
2118,제주도,애월읍,0.3333333333333333
2118,제주도,표선면,0.3333333333333333
2119,경기도,양평군,1.0
2120,경기도,의왕시,1.0
2121,강원도,평창군,1.0
2122,제주도,애월읍,1.0
2123,경상남도,통영시,1.0
2124,경상남도,창원시,1.0
2125,전라남도,나주시,0.16666666666666666
2125,전라남도,목포시,0.16666666666666666
2125,전라남도,순천시,0.16666666666666666
2125,전라남도,완도군,0.16666666666666666
2125,전라남도,함평군,0.16666666666666666
2125,전라남도,해남군,0.16666666666666666
2127,경기도,수원시,1.0
2130,전라북도,고창군,1.0
2131,강원도,속초시,1.0
2133,강원도,홍천군,1.0
2135,경기도,양주시,0.5
2135,경기도,양평군,0.5
2137,전라남도,곡성군,0.3333333333333333
2137,전라남도,여수시,0.3333333333333333
2137,전라남도,화순군,0.3333333333333333
2138,강원도,철원군,1.0
2139,전라북도,남원시,1.0
2140,전라북도,군산시,1.0
2141,전라남도,담양군,1.0
2142,경상남도,남해군,1.0
2146,경상북도,구미시,1.0
2149,강원도,속초시,1.0
2151,경기도,여주시,1.0
2152,경기도,가평군,1.0
2155,제주도,서귀포시(시내동),0.25
2155,제주도,애월읍,0.25
2155,제주도,우도면,0.25
2155,제주도,제주시(시내동),0.25
2158,충청남도,금산군,0.5
2158,충청남도,세종특별자치시,0.5
2160,경상남도,밀양시,1.0
2161,경기도,수원시,1.0
2162,충청북도,충주시(구 청원군 포함),1.0
2163,강원도,강릉시,1.0
2164,경상북도,영덕군,0.5
2164,경상북도,청송군,0.5
2165,충청남도,논산시,0.5
2165,충청남도,서산시,0.5
2166,제주도,구좌읍,0.3333333333333333
2166,제주도,제주시(시내동),0.3333333333333333
2166,제주도,조천읍,0.3333333333333333
2167,전라남도,강진군,0.2
2167,전라남도,목포시,0.2
2167,전라남도,순천시,0.2
2167,전라남도,여수시,0.2
2167,전라남도,해남군,0.2
2169,경기도,용인시,1.0
2171,전라북도,순창군,1.0
2172,충청남도,천안시,0.5
2172,충청남도,태안군,0.5
2174,경상북도,예천군,1.0
2177,경상남도,산청군,1.0
2178,경상북도,김천시,1.0
2180,강원도,속초시,1.0
2181,경상북도,문경시,1.0
2183,경기도,오산시,1.0
2187,강원도,영월군,1.0
2188,전라남도,여수시,1.0
2189,강원도,강릉시,1.0
2191,강원도,속초시,1.0
2193,제주도,한경면,1.0
2194,충청남도,당진시,1.0
2195,강원도,평창군,1.0
2197,제주도,제주시(시내동),1.0
2198,강원도,홍천군,1.0
2200,충청남도,보령시,0.5
2200,충청남도,서산시,0.5
2201,경기도,양평군,1.0
2202,전라북도,전주시,1.0
2203,충청남도,예산군,1.0
2204,경상북도,김천시,1.0
2205,충청남도,보령시,1.0
2206,전라남도,목포시,0.5
2206,전라남도,여수시,0.5
2207,강원도,강릉시,0.3333333333333333
2207,강원도,동해시,0.3333333333333333
2207,강원도,영월군,0.3333333333333333
2208,충청북도,단양군,1.0
2209,강원도,춘천시,1.0
2210,경상북도,문경시,0.5
2210,경상북도,상주시,0.5
2211,경기도,파주시,1.0
2212,제주도,서귀포시(시내동),0.5
2212,제주도,제주시(시내동),0.5
2213,충청북도,충주시(구 청원군 포함),1.0
2214,전라남도,여수시,1.0
2215,강원도,정선군,1.0
2216,강원도,춘천시,1.0
2217,강원도,횡성군,1.0
2218,충청남도,당진시,1.0
2219,제주도,서귀포시(시내동),0.5
2219,제주도,안덕면,0.5
2220,강원도,강릉시,0.3333333333333333
2220,강원도,고성군,0.3333333333333333
2220,강원도,속초시,0.3333333333333333
2221,강원도,속초시,1.0
2222,강원도,강릉시,1.0
2223,강원도,동해시,1.0
2225,강원도,강릉시,1.0
2226,경상북도,안동시,1.0
2227,충청북도,단양군,0.5
2227,충청북도,충주시(구 청원군 포함),0.5
2229,경상북도,경주시,1.0
2230,경상남도,고성군,0.5
2230,경상남도,김해시,0.5
2231,경기도,김포시,1.0
2232,경기도,포천시,1.0
2233,전라남도,목포시,1.0
2234,전라북도,군산시,1.0
2235,강원도,속초시,1.0
2236,강원도,강릉시,1.0
2237,충청남도,당진시,0.2
2237,충청남도,아산시,0.2
2237,충청남도,예산군,0.2
2237,충청남도,태안군,0.2
2237,충청남도,홍성군,0.2
2238,제주도,애월읍,1.0
2239,충청남도,세종특별자치시,1.0
2240,경기도,광주시,1.0
2242,강원도,정선군,1.0
2243,충청북도,청주시,1.0
2244,경상남도,거제시,1.0
2245,충청남도,논산시,1.0
2247,강원도,양양군,0.5
2247,강원도,춘천시,0.5
2248,제주도,서귀포시(시내동),0.16666666666666666
2248,제주도,안덕면,0.16666666666666666
2248,제주도,애월읍,0.16666666666666666
2248,제주도,제주시(시내동),0.16666666666666666
2248,제주도,표선면,0.16666666666666666
2248,제주도,한림읍,0.16666666666666666
2250,강원도,춘천시,1.0
2253,충청북도,제천시,1.0
2254,강원도,강릉시,0.25
2254,강원도,고성군,0.25
2254,강원도,속초시,0.25
2254,강원도,철원군,0.25
2256,제주도,애월읍,0.5
2256,제주도,제주시(시내동),0.5
2257,경기도,고양시,1.0
2258,전라북도,군산시,1.0
2259,경기도,구리시,1.0
2261,강원도,속초시,1.0
2263,경상남도,통영시,1.0
2264,강원도,강릉시,0.5
2264,강원도,삼척시,0.5
2265,제주도,성산읍,0.5
2265,제주도,애월읍,0.5
2266,제주도,대정읍,0.16666666666666666
2266,제주도,서귀포시(시내동),0.16666666666666666
2266,제주도,애월읍,0.16666666666666666
2266,제주도,제주시(시내동),0.16666666666666666
2266,제주도,표선면,0.16666666666666666
2266,제주도,한경면,0.16666666666666666
2267,경상남도,김해시,0.5
2267,경상남도,하동군,0.5
2268,제주도,제주시(시내동),1.0
2272,전라남도,고흥군,1.0
2274,강원도,강릉시,1.0
2275,전라북도,전주시,1.0
2277,강원도,속초시,1.0
2278,경상북도,경주시,1.0
2279,경상남도,김해시,1.0
2281,강원도,강릉시,1.0
2282,제주도,서귀포시(시내동),1.0
2286,경기도,포천시,1.0
2287,강원도,고성군,0.3333333333333333
2287,강원도,속초시,0.3333333333333333
2287,강원도,양양군,0.3333333333333333
2288,강원도,강릉시,0.5
2288,강원도,양양군,0.5
2289,전라남도,광양시,0.5
2289,전라남도,목포시,0.5
2290,전라남도,광양시,1.0
2291,강원도,홍천군,1.0
2292,강원도,속초시,1.0
2293,강원도,속초시,1.0
2294,제주도,제주시(시내동),1.0
2296,강원도,정선군,1.0
2298,경상남도,창원시,1.0
2300,경상북도,문경시,1.0
2302,경상북도,포항시,1.0
2303,강원도,태백시,1.0
2304,경상북도,경주시,1.0
2306,경상남도,남해군,1.0
2310,전라남도,여수시,1.0
2312,제주도,대정읍,1.0
2314,충청남도,부여군,1.0
2317,제주도,서귀포시(시내동),0.5
2317,제주도,우도면,0.5
2318,경상북도,상주시,1.0
2319,강원도,강릉시,0.5
2319,강원도,양양군,0.5
2320,충청남도,서산시,1.0
2321,제주도,서귀포시(시내동),1.0
2322,경상북도,포항시,1.0
2323,전라남도,무안군,1.0
2326,전라남도,담양군,1.0
2328,충청북도,단양군,0.5
2328,충청북도,제천시,0.5
2329,경상북도,청도군,1.0
2330,제주도,서귀포시(시내동),0.2
2330,제주도,애월읍,0.2
2330,제주도,조천읍,0.2
2330,제주도,표선면,0.2
2330,제주도,한림읍,0.2
2331,경상북도,경주시,0.5
2331,경상북도,포항시,0.5
2332,강원도,강릉시,1.0
2334,경상남도,밀양시,1.0
2336,제주도,남원읍,0.3333333333333333
2336,제주도,서귀포시(시내동),0.3333333333333333
2336,제주도,애월읍,0.3333333333333333
2337,강원도,속초시,1.0
2338,경기도,양평군,1.0
2340,경상북도,영덕군,1.0
2341,경기도,화성시,1.0
2342,강원도,삼척시,1.0
2343,강원도,강릉시,0.5
2343,강원도,삼척시,0.5
2344,경상북도,포항시,1.0
2345,전라남도,신안군,1.0
2347,경상북도,성주군,1.0
2349,제주도,구좌읍,0.25
2349,제주도,안덕면,0.25
2349,제주도,애월읍,0.25
2349,제주도,제주시(시내동),0.25
2350,전라남도,목포시,1.0
2352,전라남도,목포시,1.0
2353,충청남도,공주시,0.5
2353,충청남도,세종특별자치시,0.5
2357,충청북도,옥천군,1.0
2358,경상남도,통영시,1.0
2359,전라남도,담양군,1.0
2360,제주도,서귀포시(시내동),1.0
2361,경기도,시흥시,0.3333333333333333
2361,경기도,안성시,0.3333333333333333
2361,경기도,평택시,0.3333333333333333
2362,충청남도,서천군,1.0
2365,전라남도,완도군,1.0
2367,경기도,가평군,1.0
2370,강원도,강릉시,0.5
2370,강원도,속초시,0.5
2371,강원도,강릉시,1.0
2372,경상남도,거창군,1.0
2373,충청북도,옥천군,1.0
2374,강원도,강릉시,1.0
2375,충청북도,단양군,1.0
2376,제주도,표선면,1.0
2377,경상북도,상주시,1.0
2379,충청남도,천안시,1.0
2380,경상북도,경주시,1.0
2382,강원도,강릉시,1.0
2383,전라북도,남원시,1.0
2386,경기도,안성시,1.0
2388,전라남도,여수시,1.0
2390,강원도,강릉시,0.5
2390,강원도,평창군,0.5
2391,경상남도,통영시,1.0
2392,경상북도,포항시,1.0
2393,경상남도,하동군,1.0
2394,제주도,제주시(시내동),1.0
2395,경상북도,문경시,1.0
2396,강원도,홍천군,1.0
2397,강원도,춘천시,1.0
2398,경상남도,창녕군,1.0
2400,경기도,수원시,0.5
2400,경기도,평택시,0.5
2401,제주도,서귀포시(시내동),1.0
2402,전라남도,여수시,1.0
2404,경상남도,하동군,0.5
2404,경상남도,합천군,0.5
2405,강원도,원주시,0.5
2405,강원도,평창군,0.5
2406,제주도,구좌읍,0.125
2406,제주도,성산읍,0.125
2406,제주도,애월읍,0.125
2406,제주도,우도면,0.125
2406,제주도,제주시(시내동),0.125
2406,제주도,표선면,0.125
2406,제주도,한경면,0.125
2406,제주도,한림읍,0.125
2408,충청북도,영동군,0.5
2408,충청북도,옥천군,0.5
2409,경기도,양평군,1.0
2410,경상남도,거제시,1.0
2411,경기도,화성시,1.0
2412,강원도,속초시,1.0
2413,경상남도,함안군,1.0
2414,강원도,횡성군,1.0
2419,경상북도,청도군,1.0
2420,경상남도,밀양시,0.5
2420,경상남도,양산시,0.5
2422,경기도,고양시,1.0
2423,경기도,포천시,1.0
2424,충청남도,태안군,1.0
2425,강원도,양양군,1.0
2428,경상북도,김천시,1.0
2430,강원도,고성군,0.3333333333333333
2430,강원도,속초시,0.3333333333333333
2430,강원도,양양군,0.3333333333333333
2431,강원도,속초시,1.0
2432,경상남도,거제시,1.0
2433,강원도,속초시,1.0
2435,경기도,용인시,1.0
2436,강원도,인제군,1.0
2437,전라남도,신안군,1.0
2438,경상남도,합천군,1.0
2440,강원도,철원군,1.0
2441,전라북도,무주군,1.0
2442,강원도,동해시,1.0
2443,전라남도,담양군,0.3333333333333333
2443,전라남도,여수시,0.3333333333333333
2443,전라남도,장성군,0.3333333333333333
2444,제주도,구좌읍,0.1111111111111111
2444,제주도,남원읍,0.1111111111111111
2444,제주도,대정읍,0.1111111111111111
2444,제주도,성산읍,0.1111111111111111
2444,제주도,우도면,0.1111111111111111
2444,제주도,제주시(시내동),0.1111111111111111
2444,제주도,조천읍,0.1111111111111111
2444,제주도,표선면,0.1111111111111111
2444,제주도,한림읍,0.1111111111111111
2445,경상남도,거제시,1.0
2448,제주도,제주시(시내동),1.0
2449,강원도,강릉시,1.0
2450,제주도,구좌읍,1.0
2451,강원도,고성군,0.5
2451,강원도,양양군,0.5
2453,경기도,안산시,1.0
2455,전라남도,구례군,1.0
2458,충청북도,충주시(구 청원군 포함),1.0
2462,강원도,강릉시,0.5
2462,강원도,삼척시,0.5
2463,제주도,서귀포시(시내동),0.3333333333333333
2463,제주도,제주시(시내동),0.3333333333333333
2463,제주도,조천읍,0.3333333333333333
2465,충청남도,공주시,0.5
2465,충청남도,예산군,0.5
2466,강원도,속초시,1.0
2467,전라북도,완주군,1.0
2468,경기도,김포시,1.0
2469,경상북도,포항시,1.0
2471,강원도,동해시,0.3333333333333333
2471,강원도,삼척시,0.3333333333333333
2471,강원도,정선군,0.3333333333333333
2473,제주도,서귀포시(시내동),0.5
2473,제주도,애월읍,0.5
2474,경상남도,고성군,0.2
2474,경상남도,김해시,0.2
2474,경상남도,남해군,0.2
2474,경상남도,사천시,0.2
2474,경상남도,통영시,0.2
2475,경상남도,거제시,1.0
2476,전라북도,전주시,1.0
2477,충청남도,천안시,1.0
2479,전라남도,강진군,1.0
2480,강원도,속초시,1.0
2482,경기도,가평군,1.0
2483,경상남도,거창군,1.0
2486,경상북도,안동시,1.0
2487,강원도,속초시,0.5
2487,강원도,양양군,0.5
2488,강원도,속초시,1.0
2490,경기도,가평군,1.0
2491,강원도,강릉시,1.0
2492,경상북도,예천군,1.0
2495,강원도,속초시,1.0
2496,경상북도,경주시,1.0
2497,충청북도,청주시,1.0
2498,강원도,홍천군,1.0
2499,경상남도,김해시,1.0
2504,강원도,속초시,0.5
2504,강원도,평창군,0.5
2507,전라남도,여수시,1.0
2510,경기도,가평군,0.25
2510,경기도,안성시,0.25
2510,경기도,양평군,0.25
2510,경기도,여주시,0.25
2511,강원도,속초시,1.0
2512,강원도,춘천시,1.0
2513,경상북도,경주시,1.0
2515,경기도,가평군,1.0
2516,전라남도,여수시,1.0
2517,전라남도,무안군,1.0
2520,경상북도,포항시,1.0
2521,강원도,속초시,0.5
2521,강원도,인제군,0.5
2522,충청북도,청주시,1.0
2523,전라남도,여수시,1.0
2524,전라북도,전주시,1.0
2526,강원도,태백시,1.0
2527,충청남도,보령시,1.0
2529,강원도,고성군,1.0
2530,강원도,강릉시,1.0
2531,경기도,가평군,1.0
2532,충청남도,보령시,1.0
2533,강원도,삼척시,0.5
2533,강원도,춘천시,0.5
2535,경상북도,상주시,1.0
2536,강원도,강릉시,1.0
2539,경상북도,문경시,1.0
2540,경기도,이천시,1.0
2541,강원도,횡성군,1.0
2542,충청남도,보령시,1.0
2543,제주도,한림읍,1.0
2544,강원도,고성군,0.5
2544,강원도,양양군,0.5
2545,제주도,서귀포시(시내동),0.5
2545,제주도,제주시(시내동),0.5
2548,강원도,강릉시,0.5
2548,강원도,속초시,0.5
2549,강원도,삼척시,1.0
2550,강원도,강릉시,0.3333333333333333
2550,강원도,삼척시,0.3333333333333333
2550,강원도,속초시,0.3333333333333333
2551,강원도,강릉시,0.5
2551,강원도,동해시,0.5
2553,충청북도,청주시,1.0
2554,충청북도,진천군,1.0
2556,전라남도,곡성군,0.5
2556,전라남도,광양시,0.5
2557,전라남도,순천시,1.0
2559,경상북도,포항시,1.0
2560,강원도,횡성군,1.0
2562,전라남도,목포시,0.5
2562,전라남도,진도군,0.5
2564,경상북도,경주시,1.0
2565,경상북도,포항시,1.0
2567,전라북도,군산시,1.0
2568,경상북도,구미시,0.25
2568,경상북도,영양군,0.25
2568,경상북도,칠곡군,0.25
2568,경상북도,포항시,0.25
2569,경상북도,포항시,1.0
2570,강원도,정선군,1.0
2572,경상남도,거제시,1.0
2575,강원도,평창군,1.0
2576,전라남도,여수시,0.5
2576,전라남도,장흥군,0.5
2578,충청북도,청주시,1.0
2579,강원도,동해시,1.0
2581,경기도,김포시,1.0
2582,제주도,서귀포시(시내동),0.3333333333333333
2582,제주도,우도면,0.3333333333333333
2582,제주도,조천읍,0.3333333333333333
2583,강원도,평창군,1.0
2584,강원도,속초시,1.0
2585,강원도,양양군,1.0
2587,전라남도,담양군,0.5
2587,전라남도,순천시,0.5
2589,강원도,속초시,1.0
2590,제주도,애월읍,1.0
2591,강원도,속초시,1.0
2593,경상남도,창녕군,0.5
2593,경상남도,창원시,0.5
2594,경기도,포천시,1.0
2595,강원도,속초시,1.0
2597,강원도,강릉시,1.0
2598,충청북도,단양군,1.0
2599,충청남도,공주시,1.0
2600,전라북도,전주시,1.0
2601,강원도,영월군,1.0
2603,강원도,원주시,1.0
2606,강원도,속초시,1.0
2610,전라북도,군산시,1.0
2614,충청남도,태안군,1.0
2615,충청남도,홍성군,1.0
2617,충청북도,제천시,1.0
2618,강원도,강릉시,1.0
2619,강원도,동해시,0.3333333333333333
2619,강원도,속초시,0.3333333333333333
2619,강원도,정선군,0.3333333333333333
2621,강원도,고성군,1.0
2624,강원도,태백시,1.0
2625,강원도,영월군,0.3333333333333333
2625,강원도,정선군,0.3333333333333333
2625,강원도,홍천군,0.3333333333333333
2626,강원도,영월군,1.0
2627,강원도,양양군,1.0
2628,충청남도,공주시,0.5
2628,충청남도,서천군,0.5
2629,경상북도,울진군,1.0
2630,제주도,성산읍,0.5
2630,제주도,한림읍,0.5
2631,강원도,정선군,1.0
2632,강원도,원주시,1.0
2633,경상남도,통영시,1.0
2634,전라북도,부안군,1.0
2635,전라북도,고창군,0.5
2635,전라북도,순창군,0.5
2638,강원도,속초시,1.0
2639,경기도,가평군,1.0
2640,전라북도,익산시,1.0
2641,전라북도,군산시,1.0
2642,강원도,속초시,1.0
2643,전라남도,순천시,0.5
2643,전라남도,여수시,0.5
2644,강원도,속초시,1.0
2645,충청남도,세종특별자치시,1.0
2648,경상북도,울진군,0.5
2648,경상북도,포항시,0.5
2649,충청북도,단양군,1.0
2650,강원도,강릉시,1.0
2652,강원도,고성군,1.0
2654,강원도,평창군,1.0
2657,충청남도,공주시,0.3333333333333333
2657,충청남도,논산시,0.3333333333333333
2657,충청남도,청양군,0.3333333333333333
2658,경기도,고양시,0.5
2658,경기도,김포시,0.5
2659,강원도,평창군,1.0
2660,전라북도,전주시,1.0
2665,강원도,속초시,1.0
2666,경상남도,진주시,0.5
2666,경상남도,통영시,0.5
2667,전라남도,목포시,1.0
2668,강원도,강릉시,1.0
2669,충청남도,태안군,1.0
2670,전라북도,전주시,1.0
2672,제주도,구좌읍,0.5
2672,제주도,애월읍,0.5
2673,경상남도,함양군,1.0
2674,경기도,이천시,1.0
2676,강원도,속초시,1.0
2677,전라북도,임실군,1.0
2678,경기도,화성시,1.0
2679,강원도,양양군,1.0
2680,전라북도,정읍시,1.0
2683,전라북도,부안군,1.0
2684,경상북도,포항시,1.0
2685,전라남도,나주시,0.3333333333333333
2685,전라남도,담양군,0.3333333333333333
2685,전라남도,영광군,0.3333333333333333
2686,경상남도,양산시,1.0
2688,강원도,강릉시,1.0
2689,전라남도,곡성군,1.0
2690,강원도,원주시,1.0
2693,강원도,속초시,1.0
2694,전라남도,강진군,0.3333333333333333
2694,전라남도,목포시,0.3333333333333333
2694,전라남도,무안군,0.3333333333333333
2695,충청북도,충주시(구 청원군 포함),1.0
2697,충청북도,음성군,1.0
2698,강원도,강릉시,1.0
2699,강원도,속초시,1.0
2700,경상북도,청송군,1.0
2704,경상남도,산청군,1.0
2705,경상북도,경주시,1.0
2706,충청북도,영동군,1.0
2707,경기도,양평군,1.0
2709,충청북도,충주시(구 청원군 포함),1.0
